line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.448703320000000E+08    0.900000 -0.355090  3.724580  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0189  3.724580    0.000  1.903670  7.098040  0.7168525E+00  0.2688679E+00  8.1472110E-04  2.5831860E-04  2.1130290E-03  5.6905340E-03  3.9442660E-06  1.1046310E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  2  0.209394880000000E+09    0.900000 -0.347080  3.724760  0.7204352E+00  0.2655770E+00  2.2626200E-03  3.6264110E-05  6.5556820E-04  5.6846060E-03  3.8158790E-06  1.2825470E-05  1.7871330E-03  2.4293670E-04  0.000E+00  0.0000  3.724760    0.000  1.912620  7.094190  0.7084143E+00  0.2771715E+00  5.7227940E-05  2.0027680E-05  3.2579920E-03  5.6932000E-03  4.2652870E-06  7.3931430E-06  1.7897100E-03  2.4333150E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  3  0.358962660000000E+09    0.900000 -0.344780  3.724760  0.7212939E+00  0.2647425E+00  2.2572800E-03  3.6169530E-05  6.5411300E-04  5.6725880E-03  3.8072030E-06  1.2794180E-05  1.7836700E-03  2.4240700E-04  0.000E+00  0.0000  3.724760    0.000  1.917420  7.094360  0.7003717E+00  0.2851946E+00  1.1548180E-05  3.4052350E-06  3.3348440E-03  5.6989310E-03  4.6047340E-06  4.8902700E-06  1.7914240E-03  2.4359450E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  4  0.508530430000000E+09    0.900000 -0.342560  3.724830  0.7221427E+00  0.2639178E+00  2.2519730E-03  3.6075550E-05  6.5266550E-04  5.6606280E-03  3.7985710E-06  1.2763050E-05  1.7802210E-03  2.4187960E-04  0.000E+00  0.0000  3.724830    0.000  1.922200  7.094990  0.6923784E+00  0.2931769E+00  8.8006220E-06  2.4139620E-06  3.3442160E-03  5.7047970E-03  4.9535090E-06  3.2060990E-06  1.7931860E-03  2.4386430E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  5  0.658098210000000E+09    0.900000 -0.340300  3.724950  0.7229836E+00  0.2631009E+00  2.2466940E-03  3.5982100E-05  6.5122510E-04  5.6487220E-03  3.7899800E-06  1.2732080E-05  1.7767850E-03  2.4135440E-04  0.000E+00  0.0000  3.724950    0.000  1.927040  7.095800  0.6844059E+00  0.3011387E+00  8.5901820E-06  2.3423630E-06  3.3492710E-03  5.7107560E-03  5.3169110E-06  2.0721370E-06  1.7949800E-03  2.4413920E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  6  0.807665980000000E+09    0.900000 -0.338010  3.725090  0.7238175E+00  0.2622909E+00  2.2414420E-03  3.5889160E-05  6.4979150E-04  5.6368670E-03  3.7814280E-06  1.2701260E-05  1.7733620E-03  2.4083140E-04  0.000E+00  0.0000  3.725090    0.000  1.931960  7.096700  0.6764439E+00  0.3090898E+00  8.5571890E-06  2.3320570E-06  3.3538190E-03  5.7167990E-03  5.6980870E-06  1.3162560E-06  1.7968050E-03  2.4441890E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  7  0.957233760000000E+09    0.900000 -0.335660  3.725240  0.7246450E+00  0.2614871E+00  2.2362170E-03  3.5796710E-05  6.4836460E-04  5.6250650E-03  3.7729150E-06  1.2670590E-05  1.7699520E-03  2.4031060E-04  0.000E+00  0.0000  3.725240    0.000  1.936950  7.097680  0.6684869E+00  0.3170357E+00  8.5592160E-06  2.3321880E-06  3.3581740E-03  5.7229280E-03  6.0995390E-06  8.1990000E-07  1.7986600E-03  2.4470310E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  8  0.110680150000000E+10    0.900000 -0.333270  3.725410  0.7254666E+00  0.2606892E+00  2.2310190E-03  3.5704760E-05  6.4694470E-04  5.6133170E-03  3.7644420E-06  1.2640070E-05  1.7665560E-03  2.3979220E-04  0.000E+00  0.0000  3.725410    0.000  1.942000  7.098700  0.6605313E+00  0.3249799E+00  8.5809480E-06  2.3378890E-06  3.3624260E-03  5.7291420E-03  6.5235580E-06  4.9986450E-07  1.8005450E-03  2.4499220E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  9  0.124141250000000E+10    0.900000 -0.331070  3.725580  0.7262035E+00  0.2599735E+00  2.2263560E-03  3.5622320E-05  6.4567100E-04  5.6027800E-03  3.7568450E-06  1.2612700E-05  1.7635100E-03  2.3932730E-04  0.000E+00  0.0000  3.725580    0.000  1.946600  7.099660  0.6533704E+00  0.3321304E+00  8.6121030E-06  2.3462800E-06  3.3662130E-03  5.7348110E-03  6.9263290E-06  3.1394910E-07  1.8022690E-03  2.4525650E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 10  0.139098030000000E+10    0.900000 -0.328590  3.725770  0.7270237E+00  0.2591770E+00  2.2211560E-03  3.5530440E-05  6.4425030E-04  5.5910260E-03  3.7483750E-06  1.2582210E-05  1.7601140E-03  2.3880930E-04  0.000E+00  0.0000  3.725770    0.000  1.951770  7.100750  0.6454111E+00  0.3400778E+00  8.6557470E-06  2.3581370E-06  3.3704140E-03  5.7411970E-03  7.3994620E-06  1.8295690E-07  1.8042160E-03  2.4555510E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
