line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
  9  0.369590110000000E+09    1.500000  0.691550  3.853140  0.7195562E+00  0.2662432E+00  2.2116950E-03  5.8045160E-05  6.9578770E-04  5.6906350E-03  3.8253520E-06  1.2777950E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0727  3.853140    0.000  1.955170  7.272320  0.6522661E+00  0.3333702E+00  1.5357310E-05  4.2147840E-06  3.3674580E-03  5.1707920E-03  5.0554960E-04  1.3303890E-07  1.7884580E-03  2.4314520E-04  0.000E+00  1.252E-05  1.223E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.27E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 10  0.413953430000000E+09    1.500000  0.695100  3.853090  0.7194532E+00  0.2663211E+00  2.1929460E-03  6.3013320E-05  7.1239390E-04  5.6906330E-03  3.8284330E-06  1.2748930E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0737  3.853090    0.000  1.958790  7.273940  0.6441490E+00  0.3414867E+00  1.5521340E-05  4.2599440E-06  3.3836660E-03  5.0978450E-03  5.6309140E-04  1.4853570E-07  1.7884650E-03  2.4314550E-04  0.000E+00  1.201E-05  1.176E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.22E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 11  0.459901160000000E+09    1.500000  0.698570  3.852950  0.7193427E+00  0.2664070E+00  2.1728520E-03  6.7831250E-05  7.3073240E-04  5.6906290E-03  3.8324120E-06  1.2715390E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0750  3.852950    0.000  1.961880  7.275520  0.6361442E+00  0.3494916E+00  1.5635340E-05  4.2918350E-06  3.4028790E-03  5.0258250E-03  6.1582830E-04  1.6259660E-07  1.7884210E-03  2.4313960E-04  0.000E+00  1.154E-05  1.131E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.18E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 12  0.504264480000000E+09    1.500000  0.702150  3.852880  0.7192338E+00  0.2664937E+00  2.1533290E-03  7.2145940E-05  7.4894100E-04  5.6906250E-03  3.8369480E-06  1.2680790E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0761  3.852880    0.000  1.965350  7.277130  0.6281401E+00  0.3574962E+00  1.5828140E-05  4.3448930E-06  3.4252190E-03  4.9505910E-03  6.6832050E-04  1.7684080E-07  1.7884280E-03  2.4314100E-04  0.000E+00  1.115E-05  1.093E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.15E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 13  0.550212210000000E+09    1.500000  0.705590  3.852680  0.7191197E+00  0.2665859E+00  2.1333730E-03  7.6268820E-05  7.6786180E-04  5.6906210E-03  3.8422810E-06  1.2643680E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0775  3.852680    0.000  1.968380  7.278690  0.6200206E+00  0.3656171E+00  1.6038480E-05  4.4025570E-06  3.4515800E-03  4.8731390E-03  7.1819790E-04  1.9039830E-07  1.7884200E-03  2.4314000E-04  0.000E+00  1.076E-05  1.057E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.11E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 14  0.596159940000000E+09    1.500000  0.709310  3.852530  0.7190050E+00  0.2666800E+00  2.1138970E-03  8.0066320E-05  7.8657040E-04  5.6906160E-03  3.8481880E-06  1.2605990E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0784  3.852530    0.000  1.971780  7.280330  0.6117965E+00  0.3738428E+00  1.6208870E-05  4.4501990E-06  3.4820690E-03  4.7923800E-03  7.6670460E-04  2.0346270E-07  1.7884320E-03  2.4314130E-04  0.000E+00  1.042E-05  1.024E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.08E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 15  0.638938860000000E+09    1.500000  0.712740  3.852380  0.7188981E+00  0.2667686E+00  2.0963090E-03  8.3334270E-05  8.0363740E-04  5.6906110E-03  3.8541450E-06  1.2570820E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0794  3.852380    0.000  1.975030  7.281890  0.6038552E+00  0.3817867E+00  1.6451120E-05  4.5168570E-06  3.5152410E-03  4.7111840E-03  8.1227490E-04  2.1596890E-07  1.7884330E-03  2.4314130E-04  0.000E+00  1.014E-05  9.961E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.06E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 16  0.688055390000000E+09    1.500000  0.716410  3.852040  0.7187755E+00  0.2668712E+00  2.0767940E-03  8.6806070E-05  8.2274000E-04  5.6906050E-03  3.8614890E-06  1.2530650E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0812  3.852040    0.000  1.977570  7.283440  0.5958824E+00  0.3897629E+00  1.6620950E-05  4.5644140E-06  3.5526480E-03  4.6337710E-03  8.4863520E-04  2.2566520E-07  1.7884050E-03  2.4313750E-04  0.000E+00  9.841E-06  9.642E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.03E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 17  0.732418710000000E+09    1.500000  0.719950  3.851810  0.7186657E+00  0.2669639E+00  2.0599370E-03  8.9689920E-05  8.3936320E-04  5.6905990E-03  3.8684920E-06  1.2495070E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0824  3.851810    0.000  1.980730  7.285010  0.5878165E+00  0.3978329E+00  1.6904070E-05  4.6423140E-06  3.5939420E-03  4.5491920E-03  8.8776970E-04  2.3650810E-07  1.7883900E-03  2.4313590E-04  0.000E+00  9.580E-06  9.396E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.01E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 18  0.776782040000000E+09    1.500000  0.723500  3.851550  0.7185567E+00  0.2670566E+00  2.0437410E-03  9.2370990E-05  8.5543220E-04  5.6905920E-03  3.8758380E-06  1.2460160E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0833  3.851550    0.000  1.983790  7.286600  0.5796170E+00  0.4060375E+00  1.7210300E-05  4.7265680E-06  3.6403580E-03  4.4611970E-03  9.2423750E-04  2.4665290E-07  1.7883690E-03  2.4313340E-04  0.000E+00  9.338E-06  9.159E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.89E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 19  0.817976550000000E+09    1.500000  0.726720  3.851260  0.7184564E+00  0.2671423E+00  2.0293160E-03  9.4690990E-05  8.6981570E-04  5.6905860E-03  3.8829220E-06  1.2428500E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0843  3.851260    0.000  1.986690  7.288060  0.5717154E+00  0.4139458E+00  1.7526450E-05  4.8136090E-06  3.6891930E-03  4.3730560E-03  9.5705930E-04  2.5583870E-07  1.7882020E-03  2.4311090E-04  0.000E+00  9.126E-06  8.954E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.71E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 20  0.867093090000000E+09    1.500000  0.730400  3.850800  0.7183389E+00  0.2672433E+00  2.0129760E-03  9.7247520E-05  8.8618660E-04  5.6905790E-03  3.8916100E-06  1.2392000E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0860  3.850800    0.000  1.988940  7.289560  0.5636416E+00  0.4220257E+00  1.7774540E-05  4.8828000E-06  3.7438130E-03  4.2899410E-03  9.7896840E-04  2.6169610E-07  1.7882690E-03  2.4312050E-04  0.000E+00  8.930E-06  8.707E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.57E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 21  0.911456410000000E+09    1.500000  0.733920  3.850420  0.7182334E+00  0.2673345E+00  1.9987870E-03  9.9409090E-05  9.0046490E-04  5.6905720E-03  3.8997730E-06  1.2359800E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0871  3.850420    0.000  1.991900  7.291110  0.5552902E+00  0.4303841E+00  1.8149810E-05  4.9860750E-06  3.8037370E-03  4.1979240E-03  1.0039080E-03  2.6880780E-07  1.7883740E-03  2.4313460E-04  0.000E+00  8.710E-06  8.516E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.39E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 22  0.957404140000000E+09    1.500000  0.737370  3.849900  0.7181259E+00  0.2674278E+00  1.9847930E-03  1.0149060E-04  9.1459990E-04  5.6905640E-03  3.9084300E-06  1.2327570E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0885  3.849900    0.000  1.994060  7.292560  0.5473010E+00  0.4383811E+00  1.8461430E-05  5.0725580E-06  3.8657470E-03  4.1119920E-03  1.0195880E-03  2.7312900E-07  1.7884220E-03  2.4314050E-04  0.000E+00  8.519E-06  8.306E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.24E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 23  0.100018310000000E+10    1.500000  0.740770  3.849470  0.7180271E+00  0.2675139E+00  1.9723180E-03  1.0330580E-04  9.2724540E-04  5.6905570E-03  3.9166970E-06  1.2298450E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0896  3.849470    0.000  1.996740  7.294020  0.5392885E+00  0.4464025E+00  1.8859800E-05  5.1821970E-06  3.9308390E-03  4.0226010E-03  1.0347650E-03  2.7761180E-07  1.7884170E-03  2.4313900E-04  0.000E+00  8.349E-06  8.137E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.11E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 24  0.104137760000000E+10    1.500000  0.744030  3.849020  0.7179332E+00  0.2675961E+00  1.9607870E-03  1.0495040E-04  9.3896880E-04  5.6905500E-03  3.9248330E-06  1.2271230E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0906  3.849020    0.000  1.999350  7.295440  0.5312917E+00  0.4544095E+00  1.9274330E-05  5.2963000E-06  3.9994550E-03  3.9316130E-03  1.0468230E-03  2.8124870E-07  1.7883140E-03  2.4312630E-04  0.000E+00  8.193E-06  7.984E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.99E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 25  0.108574090000000E+10    1.500000  0.747390  3.848430  0.7178333E+00  0.2676837E+00  1.9488780E-03  1.0661640E-04  9.5111250E-04  5.6905420E-03  3.9337720E-06  1.2242780E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0915  3.848430    0.000  2.001640  7.296870  0.5230490E+00  0.4626631E+00  1.9683590E-05  5.4093780E-06  4.0741830E-03  3.8401240E-03  1.0523650E-03  2.8298930E-07  1.7882830E-03  2.4312110E-04  0.000E+00  8.027E-06  7.812E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.87E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 26  0.112693540000000E+10    1.500000  0.750540  3.847780  0.7177414E+00  0.2677646E+00  1.9382150E-03  1.0808010E-04  9.6201580E-04  5.6905340E-03  3.9422750E-06  1.2217040E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0925  3.847780    0.000  2.003840  7.298240  0.5151622E+00  0.4705608E+00  2.0088940E-05  5.5213220E-06  4.1487860E-03  3.7523020E-03  1.0544030E-03  2.8374200E-07  1.7882920E-03  2.4312250E-04  0.000E+00  7.902E-06  7.662E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.79E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 27  0.116812990000000E+10    1.500000  0.753760  3.847200  0.7176508E+00  0.2678445E+00  1.9279750E-03  1.0946110E-04  9.7251230E-04  5.6905270E-03  3.9509150E-06  1.2192060E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0935  3.847200    0.000  2.006190  7.299600  0.5071033E+00  0.4786314E+00  2.0554670E-05  5.6496530E-06  4.2275210E-03  3.6625250E-03  1.0533460E-03  2.8385090E-07  1.7882870E-03  2.4312220E-04  0.000E+00  7.761E-06  7.522E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.68E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 28  0.121090880000000E+10    1.500000  0.756990  3.846420  0.7175581E+00  0.2679266E+00  1.9177610E-03  1.1081470E-04  9.8300750E-04  5.6905190E-03  3.9600290E-06  1.2166910E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0944  3.846420    0.000  2.008320  7.300970  0.4988216E+00  0.4869256E+00  2.1008040E-05  5.7749860E-06  4.3114630E-03  3.5718590E-03  1.0471850E-03  2.8241060E-07  1.7883290E-03  2.4312880E-04  0.000E+00  7.640E-06  7.375E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.61E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 29  0.125051890000000E+10    1.500000  0.760100  3.845820  0.7174734E+00  0.2680018E+00  1.9086480E-03  1.1200240E-04  9.9239400E-04  5.6905110E-03  3.9686090E-06  1.2144260E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0949  3.845820    0.000  2.010620  7.302300  0.4908320E+00  0.4949283E+00  2.1495400E-05  5.9092220E-06  4.3942650E-03  3.4835270E-03  1.0393010E-03  2.8062870E-07  1.7882680E-03  2.4312130E-04  0.000E+00  7.502E-06  7.251E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.51E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 30  0.129012910000000E+10    1.500000  0.763160  3.845030  0.7173907E+00  0.2680753E+00  1.8999540E-03  1.1311790E-04  1.0013660E-03  5.6905040E-03  3.9772070E-06  1.2122460E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0955  3.845030    0.000  2.012830  7.303640  0.4827013E+00  0.5030727E+00  2.2001040E-05  6.0485250E-06  4.4806300E-03  3.3945680E-03  1.0279140E-03  2.7788480E-07  1.7882480E-03  2.4311790E-04  0.000E+00  7.445E-06  7.127E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.51E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 31  0.132815480000000E+10    1.500000  0.766130  3.844380  0.7173111E+00  0.2681461E+00  1.8917760E-03  1.1415170E-04  1.0098240E-03  5.6904960E-03  3.9856870E-06  1.2101800E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0960  3.844380    0.000  2.015050  7.304920  0.4746970E+00  0.5110905E+00  2.2510090E-05  6.1887820E-06  4.5672440E-03  3.3078190E-03  1.0140670E-03  2.7446610E-07  1.7882650E-03  2.4311940E-04  0.000E+00  7.314E-06  7.013E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.41E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 32  0.136618050000000E+10    1.500000  0.768970  3.843640  0.7172327E+00  0.2682161E+00  1.8838820E-03  1.1513500E-04  1.0180030E-03  5.6904880E-03  3.9942560E-06  1.2081690E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0967  3.843640    0.000  2.017020  7.306140  0.4667797E+00  0.5190210E+00  2.2972330E-05  6.3167060E-06  4.6541100E-03  3.2244880E-03  9.9674180E-04  2.6992390E-07  1.7883360E-03  2.4313040E-04  0.000E+00  7.204E-06  6.903E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.34E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 33  0.140579060000000E+10    1.500000  0.772030  3.842780  0.7171519E+00  0.2682884E+00  1.8759120E-03  1.1611320E-04  1.0262770E-03  5.6904800E-03  4.0033140E-06  1.2061240E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0971  3.842780    0.000  2.019120  7.307460  0.4584661E+00  0.5273492E+00  2.3513440E-05  6.4659230E-06  4.7461880E-03  3.1381580E-03  9.7585360E-04  2.6458100E-07  1.7883570E-03  2.4313420E-04  0.000E+00  7.102E-06  6.787E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.28E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 34  0.144223190000000E+10    1.500000  0.774700  3.842000  0.7170783E+00  0.2683542E+00  1.8688070E-03  1.1697290E-04  1.0336670E-03  5.6904730E-03  4.0117500E-06  1.2042870E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0976  3.842000    0.000  2.020930  7.308660  0.4506819E+00  0.5351477E+00  2.3974650E-05  6.5936310E-06  4.8330900E-03  3.0581080E-03  9.5429680E-04  2.5885160E-07  1.7883080E-03  2.4312730E-04  0.000E+00  7.000E-06  6.682E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.22E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 35  0.148025760000000E+10    1.500000  0.777710  3.841200  0.7170028E+00  0.2684219E+00  1.8616480E-03  1.1782720E-04  1.0411250E-03  5.6904650E-03  4.0206120E-06  1.2024230E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0980  3.841200    0.000  2.023250  7.309950  0.4423312E+00  0.5435136E+00  2.4521920E-05  6.7445550E-06  4.9261250E-03  2.9736610E-03  9.3006610E-04  2.5256000E-07  1.7883000E-03  2.4312650E-04  0.000E+00  6.905E-06  6.586E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.16E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 36  0.151669890000000E+10    1.500000  0.780330  3.840070  0.7169315E+00  0.2684860E+00  1.8550040E-03  1.1860910E-04  1.0480580E-03  5.6904570E-03  4.0291800E-06  1.2006820E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0985  3.840070    0.000  2.024940  7.311150  0.4344525E+00  0.5514067E+00  2.4988900E-05  6.8739220E-06  5.0140650E-03  2.8966530E-03  9.0433100E-04  2.4565290E-07  1.7883110E-03  2.4312780E-04  0.000E+00  6.807E-06  6.485E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.12E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 37  0.155314020000000E+10    1.500000  0.783360  3.839290  0.7168609E+00  0.2685495E+00  1.8485550E-03  1.1935800E-04  1.0547990E-03  5.6904490E-03  4.0378340E-06  1.1989800E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0985  3.839290    0.000  2.027380  7.312440  0.4261758E+00  0.5596990E+00  2.5587090E-05  7.0384570E-06  5.1058990E-03  2.8156780E-03  8.7746550E-04  2.3878380E-07  1.7882530E-03  2.4311970E-04  0.000E+00  6.727E-06  6.395E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.08E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 38  0.158799710000000E+10    1.500000  0.786040  3.838460  0.7167942E+00  0.2686095E+00  1.8425570E-03  1.2004520E-04  1.0610790E-03  5.6904420E-03  4.0461950E-06  1.1973870E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0987  3.838460    0.000  2.029540  7.313680  0.4181211E+00  0.5677685E+00  2.6115990E-05  7.1843400E-06  5.1948150E-03  2.7387580E-03  8.5024260E-04  2.3159920E-07  1.7882470E-03  2.4311820E-04  0.000E+00  6.656E-06  6.309E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.05E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 39  0.162126960000000E+10    1.500000  0.788540  3.837620  0.7167357E+00  0.2686623E+00  1.8373780E-03  1.2063130E-04  1.0665080E-03  5.6904350E-03  4.0536690E-06  1.1960040E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0989  3.837620    0.000  2.031640  7.314870  0.4102496E+00  0.5756545E+00  2.6630240E-05  7.3262850E-06  5.2810710E-03  2.6647200E-03  8.2299950E-04  2.2438010E-07  1.7882030E-03  2.4311230E-04  0.000E+00  3.944E-06  6.228E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  8.68E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 40  0.165454210000000E+10    1.500000  0.791130  3.836710  0.7166817E+00  0.2687110E+00  1.8326630E-03  1.2115880E-04  1.0714580E-03  5.6904290E-03  4.0606930E-06  1.1947380E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0990  3.836710    0.000  2.033750  7.316060  0.4023257E+00  0.5835928E+00  2.7145900E-05  7.4686720E-06  5.3668700E-03  2.5924730E-03  7.9465910E-04  2.1686220E-07  1.7882050E-03  2.4311220E-04  0.000E+00  7.401E-06  6.149E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  9.07E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
