line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
 95  0.363494850000000E+10    1.350000  0.671180  3.783870  0.7155501E+00  0.2695934E+00  1.9974340E-03  1.0835800E-04  8.9245980E-04  5.6905900E-03  3.8795090E-06  1.2398970E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0580  3.783870    0.000  2.347420  7.390130  0.2514905E-01  0.9611028E+00  4.8370460E-05  1.3360950E-05  7.4185930E-03  9.1197740E-04  6.3786790E-05  1.9052520E-08  1.7904730E-03  2.4342110E-04  0.000E+00  3.900E-06  5.302E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.31E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 96  0.363811730000000E+10    1.350000  0.672830  3.784070  0.7155473E+00  0.2695960E+00  1.9972930E-03  1.0837910E-04  8.9260240E-04  5.6905900E-03  3.8795870E-06  1.2398640E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0574  3.784070    0.000  2.352220  7.391640  0.2363830E-01  0.9626146E+00  4.8636080E-05  1.3435560E-05  7.4243990E-03  9.0685890E-04  6.1728980E-05  1.8485090E-08  1.7904780E-03  2.4342160E-04  0.000E+00  3.905E-06  5.329E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.32E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 97  0.364128610000000E+10    1.350000  0.674660  3.784370  0.7155440E+00  0.2695990E+00  1.9971330E-03  1.0840300E-04  8.9276400E-04  5.6905900E-03  3.8796750E-06  1.2398270E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0570  3.784370    0.000  2.357570  7.393210  0.2212210E-01  0.9641318E+00  4.8928540E-05  1.3517800E-05  7.4301880E-03  9.0173600E-04  5.9655410E-05  1.7916520E-08  1.7904840E-03  2.4342250E-04  0.000E+00  3.914E-06  5.365E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.34E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 98  0.364445490000000E+10    1.350000  0.676600  3.784630  0.7155411E+00  0.2696016E+00  1.9969890E-03  1.0842450E-04  8.9290960E-04  5.6905900E-03  3.8797540E-06  1.2397930E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0564  3.784630    0.000  2.363000  7.394890  0.2063747E-01  0.9656174E+00  4.9219130E-05  1.3599480E-05  7.4358230E-03  8.9674940E-04  5.7618030E-05  1.7356530E-08  1.7904880E-03  2.4342310E-04  0.000E+00  3.933E-06  5.399E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.37E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 99  0.364920810000000E+10    1.350000  0.679880  3.785090  0.7155352E+00  0.2696070E+00  1.9966970E-03  1.0846790E-04  8.9320400E-04  5.6905900E-03  3.8799150E-06  1.2397260E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0556  3.785090    0.000  2.371800  7.397600  0.1843845E-01  0.9678180E+00  4.9708780E-05  1.3736880E-05  7.4440690E-03  8.8938540E-04  5.4566350E-05  1.6522450E-08  1.7904910E-03  2.4342350E-04  0.000E+00  1.293E-06  5.455E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.33E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
100  0.365237690000000E+10    1.350000  0.682590  3.785540  0.7155328E+00  0.2696092E+00  1.9965810E-03  1.0848520E-04  8.9332120E-04  5.6905900E-03  3.8799800E-06  1.2396990E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0551  3.785540    0.000  2.378720  7.399670  0.1719919E-01  0.9690581E+00  4.9852800E-05  1.3774360E-05  7.4487290E-03  8.8541740E-04  5.2866850E-05  1.6024720E-08  1.7904890E-03  2.4342320E-04  0.000E+00  3.916E-06  5.502E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.36E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
101  0.365554570000000E+10    1.350000  0.684950  3.785970  0.7155297E+00  0.2696120E+00  1.9964300E-03  1.0850770E-04  8.9347430E-04  5.6905900E-03  3.8800640E-06  1.2396630E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0546  3.785970    0.000  2.385320  7.401520  0.1554419E-01  0.9707144E+00  5.0764040E-05  1.4028630E-05  7.4543470E-03  8.7972050E-04  5.0455450E-05  1.5437750E-08  1.7904840E-03  2.4342260E-04  0.000E+00  3.958E-06  5.551E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.42E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
102  0.365871460000000E+10    1.350000  0.688670  3.786610  0.7155273E+00  0.2696142E+00  1.9963130E-03  1.0852500E-04  8.9359190E-04  5.6905890E-03  3.8801280E-06  1.2396360E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0536  3.786610    0.000  2.394220  7.404090  0.1391947E-01  0.9723403E+00  5.1196290E-05  1.4150230E-05  7.4605660E-03  8.7415210E-04  4.8085590E-05  1.4789230E-08  1.7904920E-03  2.4342350E-04  0.000E+00  3.933E-06  5.618E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.40E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
103  0.366663660000000E+10    1.350000  0.700620  3.788880  0.7155199E+00  0.2696210E+00  1.9959470E-03  1.0857940E-04  8.9396210E-04  5.6905890E-03  3.8803320E-06  1.2395510E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0509  3.788880    0.000  2.423140  7.412060  0.9800495E-02  0.9764624E+00  5.3053960E-05  1.4666800E-05  7.4755090E-03  8.5990150E-04  4.1826440E-05  1.3143670E-08  1.7905030E-03  2.4342510E-04  0.000E+00  3.981E-06  5.849E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.48E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
104  0.366980540000000E+10    1.350000  0.707260  3.790150  0.7155181E+00  0.2696225E+00  1.9958630E-03  1.0859180E-04  8.9404700E-04  5.6905890E-03  3.8803790E-06  1.2395310E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0492  3.790150    0.000  2.438970  7.416190  0.8109690E-02  0.9781547E+00  5.4178920E-05  1.4977830E-05  7.4813040E-03  8.5393460E-04  3.9107380E-05  1.2460260E-08  1.7905000E-03  2.4342460E-04  0.000E+00  1.192E-06  5.983E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.53E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
105  0.367297420000000E+10    1.350000  0.716030  3.791510  0.7155159E+00  0.2696246E+00  1.9957520E-03  1.0860820E-04  8.9415860E-04  5.6905890E-03  3.8804400E-06  1.2395060E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0467  3.791510    0.000  2.460260  7.421250  0.6363178E-02  0.9799028E+00  5.5526140E-05  1.5353040E-05  7.4872320E-03  8.4767230E-04  3.6161350E-05  1.1736160E-08  1.7904990E-03  2.4342440E-04  0.000E+00  1.199E-06  6.176E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.59E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
106  0.367455860000000E+10    1.350000  0.721480  3.792450  0.7155151E+00  0.2696253E+00  1.9957120E-03  1.0861420E-04  8.9419960E-04  5.6905890E-03  3.8804630E-06  1.2394960E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0448  3.792450    0.000  2.473670  7.424180  0.5470617E-02  0.9807962E+00  5.6348860E-05  1.5582800E-05  7.4901610E-03  8.4441520E-04  3.4581870E-05  1.1361710E-08  1.7904960E-03  2.4342400E-04  0.000E+00  1.209E-06  6.302E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.65E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
107  0.367772740000000E+10    1.350000  0.734790  3.794710  0.7155131E+00  0.2696271E+00  1.9956170E-03  1.0862820E-04  8.9429560E-04  5.6905890E-03  3.8805160E-06  1.2394740E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0400  3.794710    0.000  2.508320  7.430760  0.3801488E-02  0.9824670E+00  5.7999180E-05  1.6042520E-05  7.4956680E-03  8.3822040E-04  3.1516880E-05  1.0636820E-08  1.7904940E-03  2.4342340E-04  0.000E+00  1.219E-06  6.641E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.72E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
108  0.368099510000000E+10    1.350000  0.751630  3.797370  0.7155099E+00  0.2696300E+00  1.9954590E-03  1.0865160E-04  8.9445510E-04  5.6905890E-03  3.8806040E-06  1.2394370E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0314  3.797370    0.000  2.560700  7.437480  0.2024897E-02  0.9842459E+00  6.1388300E-05  1.6998360E-05  7.5007720E-03  8.3129820E-04  2.6626510E-05  9.7052590E-09  1.7904950E-03  2.4342330E-04  0.000E+00  1.242E-06  7.193E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.87E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
109  0.368271550000000E+10    1.350000  0.764050  3.799070  0.7155081E+00  0.2696317E+00  1.9953690E-03  1.0866490E-04  8.9454580E-04  5.6905890E-03  3.8806540E-06  1.2394160E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0221  3.799070    0.000  2.614240  7.439390  0.1128894E-02  0.9851436E+00  6.4397000E-05  1.7849600E-05  7.5026220E-03  8.2763340E-04  2.2895550E-05  9.1119590E-09  1.7904930E-03  2.4342310E-04  0.000E+00  4.170E-06  7.801E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.89E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
110  0.368422380000000E+10    1.350000  0.773040  3.799820  0.7155060E+00  0.2696335E+00  1.9952690E-03  1.0867970E-04  8.9464740E-04  5.6905890E-03  3.8807110E-06  1.2393930E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0057  3.799820    0.000  2.706810  7.429140  0.4678146E-03  0.9858063E+00  6.7827430E-05  1.8806640E-05  7.5025840E-03  8.2485220E-04  1.9780310E-05  8.7284000E-09  1.7904910E-03  2.4342300E-04  0.000E+00  4.147E-06  8.942E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.90E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
111  0.369038630000000E+10    1.350000  0.779070  3.795650  0.7154970E+00  0.2696418E+00  1.9948260E-03  1.0874510E-04  8.9509520E-04  5.6905890E-03  3.8809600E-06  1.2392890E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.795650    0.000  2.941740  7.354640  0.3528237E-04  0.9862375E+00  5.8938840E-05  1.6378780E-05  7.5175740E-03  8.2316820E-04  1.9125130E-05  6.3618070E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.880E-06  1.285E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.67E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
112  0.369577150000000E+10    1.350000  0.781600  3.794620  0.7154895E+00  0.2696485E+00  1.9944630E-03  1.0879870E-04  8.9546300E-04  5.6905890E-03  3.8811640E-06  1.2392040E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.794620    0.000  2.979300  7.345900  0.1377457E-04  0.9862587E+00  5.7381340E-05  1.5938460E-05  7.5198330E-03  8.2311030E-04  1.9224110E-05  6.1900040E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.839E-06  1.361E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.65E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
113  0.370200310000000E+10    1.350000  0.783360  3.793820  0.7154812E+00  0.2696561E+00  1.9940560E-03  1.0885850E-04  8.9587410E-04  5.6905880E-03  3.8813940E-06  1.2391090E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.793820    0.000  3.006990  7.341500  0.5479938E-05  0.9862668E+00  5.6737890E-05  1.5760800E-05  7.5207600E-03  8.2308910E-04  1.9264160E-05  6.1282620E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.776E-06  1.421E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.59E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
114  0.370828770000000E+10    1.350000  0.785030  3.793130  0.7154728E+00  0.2696638E+00  1.9936450E-03  1.0891900E-04  8.9629030E-04  5.6905880E-03  3.8816280E-06  1.2390130E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.793130    0.000  3.029460  7.339000  0.2251200E-05  0.9862700E+00  5.6462200E-05  1.5687150E-05  7.5211540E-03  8.2308100E-04  1.9280040E-05  6.1036310E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.772E-06  1.471E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.61E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
115  0.371304090000000E+10    1.350000  0.786240  3.792660  0.7154670E+00  0.2696690E+00  1.9933640E-03  1.0896020E-04  8.9657470E-04  5.6905880E-03  3.8817870E-06  1.2389470E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.792660    0.000  3.044530  7.337770  0.1156859E-05  0.9862711E+00  5.6362490E-05  1.5661150E-05  7.5212960E-03  8.2307840E-04  1.9285470E-05  6.0950070E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.777E-06  1.505E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.64E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
116  0.371937850000000E+10    1.350000  0.787770  3.792040  0.7154585E+00  0.2696768E+00  1.9929490E-03  1.0902090E-04  8.9699480E-04  5.6905880E-03  3.8820240E-06  1.2388500E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.792040    0.000  3.063050  7.336670  0.4735706E-06  0.9862717E+00  5.6297730E-05  1.5644530E-05  7.5213880E-03  8.2307670E-04  1.9288870E-05  6.0894680E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.737E-06  1.549E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.61E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
117  0.372413170000000E+10    1.350000  0.788920  3.791590  0.7154528E+00  0.2696820E+00  1.9926720E-03  1.0906140E-04  8.9727530E-04  5.6905880E-03  3.8821830E-06  1.2387850E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.791590    0.000  3.076120  7.336120  0.2398978E-06  0.9862720E+00  5.6275040E-05  1.5638760E-05  7.5214200E-03  8.2307610E-04  1.9290040E-05  6.0875260E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.755E-06  1.580E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.65E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
118  0.373046930000000E+10    1.350000  0.790380  3.791000  0.7154451E+00  0.2696890E+00  1.9922950E-03  1.0911650E-04  8.9765740E-04  5.6905880E-03  3.8824000E-06  1.2386960E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.791000    0.000  3.092830  7.335640  0.9490201E-07  0.9862721E+00  5.6260890E-05  1.5635150E-05  7.5214400E-03  8.2307580E-04  1.9290770E-05  6.0863000E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.723E-06  1.622E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.63E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
119  0.373522250000000E+10    1.350000  0.791480  3.790550  0.7154389E+00  0.2696947E+00  1.9919920E-03  1.0916070E-04  8.9796440E-04  5.6905870E-03  3.8825740E-06  1.2386250E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.790550    0.000  3.104980  7.335430  0.4644514E-07  0.9862722E+00  5.6256210E-05  1.5633940E-05  7.5214470E-03  8.2307560E-04  1.9291020E-05  6.0858850E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.698E-06  1.652E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.61E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
120  0.374156020000000E+10    1.350000  0.792870  3.789940  0.7154307E+00  0.2697021E+00  1.9915940E-03  1.0921860E-04  8.9836770E-04  5.6905870E-03  3.8828050E-06  1.2385310E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.789940    0.000  3.120320  7.335280  0.1743279E-07  0.9862722E+00  5.6253450E-05  1.5633210E-05  7.5214510E-03  8.2307560E-04  1.9291160E-05  6.0856340E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.717E-06  1.692E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.66E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
121  0.374631340000000E+10    1.350000  0.793930  3.789490  0.7154247E+00  0.2697076E+00  1.9913050E-03  1.0926060E-04  8.9866120E-04  5.6905870E-03  3.8829730E-06  1.2384630E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.789490    0.000  3.132050  7.335280  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.684E-06  1.722E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.63E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
122  0.375265100000000E+10    1.350000  0.795300  3.788870  0.7154162E+00  0.2697153E+00  1.9908940E-03  1.0932020E-04  8.9907740E-04  5.6905870E-03  3.8832120E-06  1.2383660E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.788870    0.000  3.147630  7.335370  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.660E-06  1.758E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.62E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
123  0.375898860000000E+10    1.350000  0.796580  3.788220  0.7154085E+00  0.2697224E+00  1.9905180E-03  1.0937470E-04  8.9945960E-04  5.6905870E-03  3.8834320E-06  1.2382770E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.788220    0.000  3.163190  7.335540  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.672E-06  1.798E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.66E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
124  0.376374180000000E+10    1.350000  0.797550  3.787730  0.7154031E+00  0.2697273E+00  1.9902570E-03  1.0941240E-04  8.9972400E-04  5.6905870E-03  3.8835850E-06  1.2382160E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.787730    0.000  3.174890  7.335710  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.648E-06  1.829E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.65E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
125  0.377007940000000E+10    1.350000  0.798750  3.787040  0.7153951E+00  0.2697346E+00  1.9898680E-03  1.0946850E-04  9.0011890E-04  5.6905860E-03  3.8838140E-06  1.2381240E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.787040    0.000  3.190590  7.336010  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.621E-06  1.871E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.63E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
126  0.377483260000000E+10    1.350000  0.799650  3.786480  0.7153890E+00  0.2697402E+00  1.9895730E-03  1.0951100E-04  9.0041830E-04  5.6905860E-03  3.8839880E-06  1.2380540E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.786480    0.000  3.202490  7.336280  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.633E-06  1.905E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.67E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
127  0.378117030000000E+10    1.350000  0.800760  3.785740  0.7153821E+00  0.2697464E+00  1.9892430E-03  1.0955850E-04  9.0075370E-04  5.6905860E-03  3.8841830E-06  1.2379760E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.785740    0.000  3.218540  7.336700  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.603E-06  1.950E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.65E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
128  0.378592350000000E+10    1.350000  0.801590  3.785180  0.7153760E+00  0.2697520E+00  1.9889480E-03  1.0960090E-04  9.0105340E-04  5.6905860E-03  3.8843580E-06  1.2379060E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.785180    0.000  3.230760  7.337040  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.575E-06  1.986E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.62E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
129  0.379226110000000E+10    1.350000  0.802690  3.784510  0.7153677E+00  0.2697596E+00  1.9885450E-03  1.0965860E-04  9.0146240E-04  5.6905860E-03  3.8845980E-06  1.2378100E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.784510    0.000  3.247260  7.337550  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.579E-06  2.036E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.65E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
130  0.379701430000000E+10    1.350000  0.803440  3.784010  0.7153626E+00  0.2697642E+00  1.9882990E-03  1.0969390E-04  9.0171290E-04  5.6905860E-03  3.8847460E-06  1.2377520E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.784010    0.000  3.259930  7.338000  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.550E-06  2.074E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.63E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
131  0.380335190000000E+10    1.350000  0.804410  3.783310  0.7153551E+00  0.2697710E+00  1.9879380E-03  1.0974540E-04  9.0207940E-04  5.6905850E-03  3.8849620E-06  1.2376660E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.783310    0.000  3.277060  7.338610  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.532E-06  2.128E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.62E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
132  0.380810510000000E+10    1.350000  0.805040  3.782750  0.7153489E+00  0.2697767E+00  1.9876390E-03  1.0978810E-04  9.0238380E-04  5.6905850E-03  3.8851420E-06  1.2375950E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.782750    0.000  3.290200  7.339140  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.531E-06  2.171E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.64E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
133  0.381444280000000E+10    1.350000  0.805900  3.781990  0.7153421E+00  0.2697829E+00  1.9873120E-03  1.0983460E-04  9.0271550E-04  5.6905850E-03  3.8853390E-06  1.2375170E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.781990    0.000  3.308170  7.339920  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.506E-06  2.230E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.63E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
134  0.382078040000000E+10    1.350000  0.806580  3.781170  0.7153337E+00  0.2697905E+00  1.9869110E-03  1.0989170E-04  9.0312390E-04  5.6905850E-03  3.8855820E-06  1.2374220E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.781170    0.000  3.326650  7.340750  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.499E-06  2.293E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.64E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
135  0.382553360000000E+10    1.350000  0.807010  3.780530  0.7153290E+00  0.2697948E+00  1.9866850E-03  1.0992380E-04  9.0335430E-04  5.6905850E-03  3.8857200E-06  1.2373680E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.780530    0.000  3.340850  7.341440  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.468E-06  2.343E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.61E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
136  0.383187120000000E+10    1.350000  0.807570  3.779630  0.7153210E+00  0.2698021E+00  1.9863010E-03  1.0997820E-04  9.0374500E-04  5.6905850E-03  3.8859540E-06  1.2372760E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.779630    0.000  3.360290  7.342440  0.0000000E+00  0.9862722E+00  5.6252600E-05  1.5632980E-05  7.5214520E-03  8.2307560E-04  1.9291210E-05  6.0855540E-09  1.7904910E-03  2.4342300E-04  0.000E+00  3.427E-06  2.413E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.57E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
