line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.499990490000000E+08    0.900000 -0.354450  3.724370  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0126  3.724370    0.000  1.906100  7.097240  0.7169103E+00  0.2688169E+00  8.3082380E-04  2.7100590E-04  2.0804940E-03  5.6905430E-03  3.9331550E-06  1.1158150E-05  1.7888690E-03  2.4320250E-04  0.000E+00  9.091E-05  9.091E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.00E+01  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  2  0.210525490000000E+09    0.900000 -0.348180  3.724620  0.7201847E+00  0.2657782E+00  2.2639900E-03  3.6291680E-05  6.5594500E-04  5.6877190E-03  3.8181040E-06  1.2833400E-05  1.7880370E-03  2.4307220E-04  0.000E+00  0.0000  3.724620    0.000  1.912520  7.094250  0.7084150E+00  0.2771665E+00  4.3559060E-05  1.5053970E-05  3.2799000E-03  5.6940370E-03  4.2719560E-06  7.3010710E-06  1.7899500E-03  2.4336830E-04  0.000E+00  9.605E-06  9.405E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  5.31E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  3  0.362727320000000E+09    0.900000 -0.346590  3.724540  0.7205292E+00  0.2654132E+00  2.2618160E-03  3.6265720E-05  6.5536190E-04  5.6829110E-03  3.8145930E-06  1.2820570E-05  1.7866660E-03  2.4285760E-04  0.000E+00  0.0000  3.724540    0.000  1.917430  7.094520  0.7002233E+00  0.2853411E+00  1.0651460E-05  3.0785130E-06  3.3369420E-03  5.6998960E-03  4.6205990E-06  4.7802290E-06  1.7917050E-03  2.4363730E-04  0.000E+00  6.369E-06  1.049E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.53E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  4  0.505323720000000E+09    0.900000 -0.344970  3.724500  0.7208491E+00  0.2650797E+00  2.2598200E-03  3.6248800E-05  6.5482910E-04  5.6785140E-03  3.8113820E-06  1.2808830E-05  1.7854120E-03  2.4266130E-04  0.000E+00  0.0000  3.724500    0.000  1.921830  7.094910  0.6926057E+00  0.2929480E+00  8.7682740E-06  2.4024040E-06  3.3447170E-03  5.7054990E-03  4.9534270E-06  3.1971350E-06  1.7933880E-03  2.4389510E-04  0.000E+00  5.529E-06  1.033E-04  1.000E+00  1.000E+00  0.00E+00  0.00E+00  3.07E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  5  0.663764160000000E+09    0.900000 -0.343010  3.724530  0.7212121E+00  0.2647035E+00  2.2575480E-03  3.6237980E-05  6.5422510E-04  5.6735200E-03  3.8077390E-06  1.2795520E-05  1.7839880E-03  2.4243860E-04  0.000E+00  0.0000  3.724530    0.000  1.926840  7.095590  0.6841813E+00  0.3013609E+00  8.5782090E-06  2.3389500E-06  3.3500050E-03  5.7118240E-03  5.3350530E-06  2.0219130E-06  1.7952920E-03  2.4418680E-04  0.000E+00  4.741E-06  9.951E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.64E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  6  0.822204600000000E+09    0.900000 -0.340950  3.724600  0.7215345E+00  0.2643656E+00  2.2554880E-03  3.6246420E-05  6.5368450E-04  5.6690350E-03  3.8044640E-06  1.2783530E-05  1.7827100E-03  2.4223830E-04  0.000E+00  0.0000  3.724600    0.000  1.931930  7.096390  0.6757849E+00  0.3097455E+00  8.5427980E-06  2.3281500E-06  3.3548020E-03  5.7182450E-03  5.7328450E-06  1.2589730E-06  1.7972300E-03  2.4448370E-04  0.000E+00  4.415E-06  9.585E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.46E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  7  0.964800990000000E+09    0.900000 -0.339010  3.724700  0.7218465E+00  0.2640418E+00  2.2534940E-03  3.6260600E-05  6.5316420E-04  5.6647080E-03  3.8013070E-06  1.2771990E-05  1.7814750E-03  2.4204530E-04  0.000E+00  0.0000  3.724700    0.000  1.936590  7.097210  0.6682437E+00  0.3172759E+00  8.5421560E-06  2.3275810E-06  3.3589480E-03  5.7241090E-03  6.1074830E-06  8.0897460E-07  1.7990040E-03  2.4475540E-04  0.000E+00  4.123E-06  9.296E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.31E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  8  0.112324140000000E+10    0.900000 -0.336790  3.724820  0.7221588E+00  0.2637135E+00  2.2514350E-03  3.6299240E-05  6.5263690E-04  5.6602900E-03  3.7980840E-06  1.2760180E-05  1.7802150E-03  2.4184820E-04  0.000E+00  0.0000  3.724820    0.000  1.941850  7.098190  0.6598771E+00  0.3256303E+00  8.5619360E-06  2.3327060E-06  3.3634560E-03  5.7307200E-03  6.5446220E-06  4.8522500E-07  1.8010070E-03  2.4506240E-04  0.000E+00  3.880E-06  9.016E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.17E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
  9  0.128168190000000E+10    0.900000 -0.334530  3.724960  0.7225000E+00  0.2633590E+00  2.2492040E-03  3.6343540E-05  6.5206830E-04  5.6555140E-03  3.7946010E-06  1.2747430E-05  1.7788530E-03  2.4163530E-04  0.000E+00  0.0000  3.724960    0.000  1.947140  7.099180  0.6515198E+00  0.3339752E+00  8.5956990E-06  2.3418180E-06  3.3679230E-03  5.7374350E-03  7.0061830E-06  2.8452910E-07  1.8030460E-03  2.4537500E-04  0.000E+00  3.626E-06  8.775E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  2.04E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 10  0.142427830000000E+10    0.900000 -0.332430  3.725100  0.7227588E+00  0.2630848E+00  2.2474360E-03  3.6409830E-05  6.5163280E-04  5.6518030E-03  3.7918930E-06  1.2737480E-05  1.7777950E-03  2.4146960E-04  0.000E+00  0.0000  3.725100    0.000  1.952000  7.100150  0.6440039E+00  0.3414796E+00  8.6351710E-06  2.3525100E-06  3.3719440E-03  5.7435700E-03  7.4445220E-06  1.7240930E-07  1.8049140E-03  2.4566140E-04  0.000E+00  3.545E-06  8.582E-05  1.000E+00  1.000E+00  0.00E+00  0.00E+00  1.99E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
